iter	RMSE
4340	0.1617145311
4341	0.1616949676
4342	0.1616804211
4343	0.1616529131
4344	0.161635219
4345	0.1616078023
4346	0.1615936857
4347	0.1615789123
4348	0.161556634
4349	0.1615396883
4350	0.1615197302
4351	0.1615039531
4352	0.1614795752
4353	0.1614515503
4354	0.1614341554
4355	0.1614044572
4356	0.1613800375
4357	0.1613580517
4358	0.161329661
4359	0.1613055248
4360	0.1612704725
4361	0.1612513798
4362	0.1612389732
4363	0.1612249162
4364	0.1611984384
4365	0.1611743035
4366	0.1611553004
4367	0.161131113
4368	0.1611083016
4369	0.1610929397
4370	0.1610800064
4371	0.1610502211
4372	0.1610303759
4373	0.161005775
4374	0.1609931323
4375	0.1609694696
4376	0.160949401
4377	0.1609289793
4378	0.1609133426
4379	0.1608929314
4380	0.1608793238
4381	0.1608468783
4382	0.1608292184
4383	0.1608034621
4384	0.1607840632
4385	0.1607623578
4386	0.1607348662
4387	0.1607043917
4388	0.1606706842
4389	0.1606490339
4390	0.1606265997
4391	0.1606091541
4392	0.1605854006
4393	0.1605700013
4394	0.1605572524
4395	0.1605536033
4396	0.1605327178
4397	0.1605140506
4398	0.1605026556
4399	0.1604805201
4400	0.1604596184
4401	0.1604420032
4402	0.1604130262
4403	0.1603792757
4404	0.160349948
4405	0.1603287467
4406	0.1603018956
4407	0.1602869471
4408	0.1602669683
4409	0.160244737
4410	0.1602104102
4411	0.1602037004
4412	0.1601871699
4413	0.1601576077
4414	0.160143328
4415	0.1601314915
4416	0.1601115182
4417	0.1600933935
4418	0.1600690996
4419	0.1600459063
4420	0.1600248451
4421	0.1600057323
4422	0.1599790248
4423	0.159957386
4424	0.1599421973
4425	0.1599142463
4426	0.1598744662
4427	0.1598477212
4428	0.1598253083
4429	0.1598046239
4430	0.1597752463
4431	0.159752642
4432	0.1597329398
4433	0.1597135911
4434	0.1596870147
4435	0.1596691433
4436	0.159650137
4437	0.1596268472
4438	0.1596012392
4439	0.159576136
4440	0.1595402378
4441	0.1595271247
4442	0.159509066
4443	0.1594833277
4444	0.1594691198
4445	0.1594518079
4446	0.1594216349
4447	0.1593997405
4448	0.1593772107
4449	0.1593552823
4450	0.1593274587
4451	0.1593113212
4452	0.1592907622
4453	0.1592631811
4454	0.1592386561
4455	0.1592158495
4456	0.1592003562
4457	0.1591767732
4458	0.1591585225
4459	0.1591340175
4460	0.1591086335
4461	0.1590864698
4462	0.1590667654
4463	0.159056898
4464	0.1590391611
4465	0.1590209416
4466	0.1589975873
4467	0.1589815013
4468	0.1589751022
4469	0.1589630851
4470	0.1589356489
4471	0.1589209891
4472	0.1588907101
4473	0.1588678364
4474	0.1588539271
4475	0.1588330814
4476	0.1588059936
4477	0.1587826528
4478	0.1587739673
4479	0.1587575777
4480	0.1587347585
4481	0.1587138788
4482	0.1586883168
4483	0.1586703033
4484	0.1586517152
4485	0.1586220803
4486	0.158603574
4487	0.1585846185
4488	0.1585610786
4489	0.1585392984
4490	0.1585153319
4491	0.15848536
4492	0.1584591617
4493	0.1584297548
4494	0.1584172569
4495	0.1584000553
4496	0.1583810204
4497	0.1583666142
4498	0.1583439133
4499	0.158326084
4500	0.1582999136
4501	0.1582769759
4502	0.1582517676
4503	0.1582263269
4504	0.158210037
4505	0.1581910699
4506	0.1581685073
4507	0.1581513311
4508	0.158128556
4509	0.1580992209
4510	0.158073431
4511	0.1580519434
4512	0.1580288355
4513	0.1579941305
4514	0.1579721004
4515	0.1579571416
4516	0.1579324693
4517	0.1578988751
4518	0.1578791651
4519	0.1578643449
4520	0.1578510419
4521	0.1578334323
4522	0.1578091278
4523	0.1577956947
4524	0.1577762721
4525	0.1577467888
4526	0.1577206002
4527	0.1576990368
4528	0.1576699458
4529	0.1576530797
4530	0.1576360414
4531	0.1576127731
4532	0.1575981192
4533	0.1575875313
4534	0.1575643959
4535	0.1575456041
4536	0.157535123
4537	0.1575146176
4538	0.1574885087
4539	0.1574708103
4540	0.1574414943
4541	0.1574031277
4542	0.1573812623
4543	0.1573539595
4544	0.1573288271
4545	0.1573175777
4546	0.1572994402
4547	0.1572844659
4548	0.1572612351
4549	0.1572391703
4550	0.1572146524
4551	0.1571847281
4552	0.1571604495
4553	0.1571437668
4554	0.157126558
4555	0.1570924752
4556	0.1570678482
4557	0.1570428926
4558	0.1570227782
4559	0.1570111246
4560	0.1569872088
4561	0.1569667969
4562	0.1569497453
4563	0.1569231414
4564	0.1569050579
4565	0.1568840119
4566	0.1568685176
4567	0.1568429012
4568	0.156825466
4569	0.1568073305
4570	0.1567865582
4571	0.1567711476
4572	0.1567395976
4573	0.1567150734
4574	0.1566975235
4575	0.1566735528
4576	0.156653491
4577	0.1566308
4578	0.1566099342
4579	0.1565828165
4580	0.1565596891
4581	0.1565435908
4582	0.1565132584
4583	0.156488942
4584	0.1564703543
4585	0.1564525996
4586	0.1564374606
4587	0.1564091306
4588	0.1563814413
4589	0.1563653366
4590	0.156344099
4591	0.1563076924
4592	0.1562882056
4593	0.1562623217
4594	0.1562418001
4595	0.156223676
4596	0.1562059087
4597	0.1561804915
4598	0.1561683085
4599	0.1561486918
4600	0.1561118516
4601	0.1560964039
4602	0.1560697291
4603	0.1560488065
4604	0.156023291
4605	0.1560058528
4606	0.1559862756
4607	0.1559665362
4608	0.1559488188
4609	0.1559290322
4610	0.1559033207
4611	0.155877266
4612	0.1558640141
4613	0.1558405615
4614	0.1558222191
4615	0.1558031119
4616	0.1557869877
4617	0.1557713694
4618	0.1557433888
4619	0.1557182591
4620	0.1556949436
4621	0.1556879989
4622	0.155671407
4623	0.1556620277
4624	0.1556315208
4625	0.1556193085
4626	0.1556122703
4627	0.1555991659
4628	0.155577521
4629	0.1555548719
4630	0.1555368195
4631	0.1555244771
4632	0.1554933008
4633	0.1554684329
4634	0.1554486297
4635	0.1554160729
4636	0.1553951752
4637	0.1553691263
4638	0.1553461817
4639	0.1553262564
4640	0.155308399
4641	0.1552865918
4642	0.1552739353
4643	0.155252015
4644	0.1552374845
4645	0.1552109593
4646	0.1551973435
4647	0.1551786403
4648	0.1551578866
4649	0.1551527671
4650	0.1551343432
4651	0.1551131487
4652	0.1550956861
4653	0.1550766527
4654	0.1550516287
4655	0.1550321062
4656	0.1550095998
4657	0.1549936874
4658	0.1549683993
4659	0.1549523045
4660	0.1549395001
4661	0.1549194213
4662	0.154891803
4663	0.1548770138
4664	0.1548399238
4665	0.1548235056
4666	0.1548126804
4667	0.1547959256
4668	0.15477742
4669	0.1547635693
4670	0.154745362
4671	0.1547208053
4672	0.1546960427
4673	0.1546791031
4674	0.1546560207
4675	0.1546400786
4676	0.1546245338
4677	0.154601503
4678	0.1545710069
4679	0.1545444705
4680	0.1545188167
4681	0.1544947927
4682	0.1544743656
4683	0.15446138
4684	0.1544384348
4685	0.1544251282
4686	0.15440388
4687	0.1543764218
4688	0.1543581318
4689	0.154337062
4690	0.1543275448
4691	0.1542974999
4692	0.1542766399
4693	0.1542589591
4694	0.1542446964
4695	0.1542262298
4696	0.1542109744
4697	0.1541948179
4698	0.1541823272
4699	0.1541535499
4700	0.1541393773
4701	0.1541155542
4702	0.1540935842
4703	0.1540750341
4704	0.1540511845
4705	0.1540197912
4706	0.1539944881
4707	0.1539758135
4708	0.1539549433
4709	0.1539374376
4710	0.1539176542
4711	0.1538962274
4712	0.1538775451
4713	0.1538547181
4714	0.1538365095
4715	0.1538113071
4716	0.1537947882
4717	0.1537701316
4718	0.1537409037
4719	0.1537167392
4720	0.153707686
4721	0.1536899181
4722	0.1536809845
4723	0.1536548728
4724	0.1536354854
4725	0.1536183221
4726	0.1536092449
4727	0.1535929419
4728	0.153575714
4729	0.1535536081
4730	0.1535322543
4731	0.1535180185
4732	0.1534952012
4733	0.1534842652
4734	0.1534618399
4735	0.1534380473
4736	0.1534146095
4737	0.1533999688
4738	0.1533782195
4739	0.15335858
4740	0.153344771
4741	0.1533346133
4742	0.1533035042
4743	0.1532858714
4744	0.153267935
4745	0.1532428367
4746	0.1532223179
4747	0.1532011676
4748	0.1531765753
4749	0.153160647
4750	0.1531462175
4751	0.1531252653
4752	0.153108177
4753	0.1530908858
4754	0.1530709625
4755	0.1530521378
4756	0.1530381437
4757	0.1530171661
4758	0.1529946533
4759	0.1529754856
4760	0.1529475999
4761	0.1529251441
4762	0.1529089444
4763	0.1528843894
4764	0.1528733457
4765	0.1528429903
4766	0.1528229723
4767	0.1528154425
4768	0.1528028429
4769	0.1527800231
4770	0.1527553915
4771	0.1527284513
4772	0.152709787
4773	0.1526890659
4774	0.152669118
4775	0.1526502193
4776	0.1526233067
4777	0.1526061255
4778	0.1525919867
4779	0.1525670355
4780	0.1525591048
4781	0.1525472606
4782	0.1525270949
4783	0.1524979186
4784	0.1524778137
4785	0.1524594157
4786	0.1524496486
4787	0.1524296973
4788	0.1524068561
4789	0.1523937733
4790	0.1523728032
4791	0.1523483483
4792	0.1523361855
4793	0.1523066349
4794	0.1522829941
4795	0.1522673815
4796	0.1522518765
4797	0.1522452894
4798	0.1522291154
4799	0.1522178524
4800	0.1521935632
4801	0.1521723849
4802	0.1521510294
4803	0.1521269364
4804	0.1521048952
4805	0.1520899475
4806	0.1520756252
4807	0.1520565597
4808	0.1520282938
4809	0.1520101533
4810	0.1519754371
4811	0.1519654412
4812	0.1519453219
4813	0.1519284329
4814	0.1519036555
4815	0.1518830049
4816	0.1518639081
4817	0.1518446536
4818	0.1518207814
4819	0.1517956476
4820	0.1517781955
4821	0.1517588965
4822	0.1517405904
4823	0.1517160239
4824	0.151697026
4825	0.151679708
4826	0.1516553957
4827	0.1516358436
4828	0.1516172889
4829	0.1515987122
4830	0.1515736632
4831	0.1515518974
4832	0.1515255258
4833	0.1515092314
4834	0.1514905549
4835	0.1514719938
4836	0.151456424
4837	0.1514263995
4838	0.1514063711
4839	0.151385188
4840	0.1513624321
4841	0.1513400374
4842	0.151320916
4843	0.1512953645
4844	0.1512697071
4845	0.151250513
4846	0.1512383658
4847	0.1512338916
4848	0.1512149607
4849	0.1512063283
4850	0.1511926487
4851	0.1511791668
4852	0.151163183
4853	0.1511509406
4854	0.1511318
4855	0.151103968
4856	0.1510926853
4857	0.1510726054
4858	0.1510527958
4859	0.1510327483
4860	0.1510285238
4861	0.1510194254
4862	0.151003399
4863	0.150983843
4864	0.1509744831
4865	0.1509478596
4866	0.1509291987
4867	0.1509078896
4868	0.1508917557
4869	0.1508773113
4870	0.1508526093
4871	0.1508392925
4872	0.15082177
4873	0.1507974672
4874	0.1507730526
4875	0.1507583233
4876	0.1507305311
4877	0.150718275
4878	0.1506988993
4879	0.1506721689
4880	0.1506545073
4881	0.1506396787
4882	0.1506131342
4883	0.1505914542
4884	0.1505871828
4885	0.1505733445
4886	0.1505594305
4887	0.1505446598
4888	0.1505243545
4889	0.1505044139
4890	0.150477686
4891	0.1504564105
4892	0.1504347592
4893	0.1504198928
4894	0.1503970696
4895	0.150383394
4896	0.1503802272
4897	0.1503605615
4898	0.1503435438
4899	0.1503347969
4900	0.1503199809
4901	0.1503087995
4902	0.1502916752
4903	0.1502721535
4904	0.1502459577
4905	0.1502252545
4906	0.1502037162
4907	0.1501737359
4908	0.1501553627
4909	0.150136122
4910	0.1501111597
4911	0.1500838426
4912	0.1500715343
4913	0.1500550788
4914	0.1500394044
4915	0.1500132642
4916	0.1499898044
4917	0.1499717978
4918	0.1499497132
4919	0.1499334402
4920	0.1499113145
4921	0.1498941306
4922	0.1498790009
4923	0.1498575849
4924	0.1498339662
4925	0.1498188203
4926	0.1497947308
4927	0.1497756045
4928	0.1497578737
4929	0.1497328479
4930	0.1497092488
4931	0.1496968057
4932	0.149684732
4933	0.1496656116
4934	0.1496514688
4935	0.14963984
4936	0.1496236462
4937	0.1496053393
4938	0.1495926839
4939	0.1495771787
4940	0.1495613994
4941	0.1495457846
4942	0.1495310911
4943	0.1495239319
4944	0.1495120611
4945	0.1494890261
4946	0.1494740834
4947	0.1494573138
4948	0.1494417491
4949	0.149428535
4950	0.1494094737
4951	0.1493816862
4952	0.1493537381
4953	0.1493286468
4954	0.1493104742
4955	0.1492903631
4956	0.1492723693
4957	0.1492528348
4958	0.1492323442
4959	0.1492136636
4960	0.1491996888
4961	0.1491865059
4962	0.1491703257
4963	0.1491575196
4964	0.1491371329
4965	0.149112214
4966	0.1490795106
4967	0.1490569053
4968	0.1490300559
4969	0.1490057455
4970	0.1489870936
4971	0.1489760938
4972	0.1489551853
4973	0.1489452907
4974	0.1489291196
4975	0.1489132644
4976	0.1489011309
4977	0.1488855442
4978	0.1488745684
4979	0.14887064
4980	0.1488556937
4981	0.1488332926
4982	0.1488136655
4983	0.1487989641
4984	0.1487890593
4985	0.1487693758
4986	0.1487507226
4987	0.1487309656
4988	0.1487206326
4989	0.1487006944
4990	0.1486755982
4991	0.1486565932
4992	0.1486340149
4993	0.1486143715
4994	0.1485977954
4995	0.1485810993
4996	0.1485678167
4997	0.1485483243
4998	0.1485260339
4999	0.148506308
5000	0.1484875095
5001	0.1484725099
5002	0.1484559529
5003	0.1484349684
5004	0.1484141473
5005	0.1483880246
5006	0.1483665281
5007	0.148335075
5008	0.1483209466
5009	0.1482995074
5010	0.1482819976
5011	0.1482666437
5012	0.1482441887
5013	0.1482325157
5014	0.1482143978
5015	0.1482020736
5016	0.1481922556
5017	0.1481762268
5018	0.1481537937
5019	0.1481382166
5020	0.1481259951
5021	0.1481036852
5022	0.148079072
5023	0.1480559446
5024	0.1480325153
5025	0.1480195057
5026	0.1480018323
5027	0.1479799666
5028	0.1479642318
5029	0.147952508
5030	0.1479408832
5031	0.1479246083
5032	0.1479064787
5033	0.1478886348
5034	0.1478771838
5035	0.1478617404
5036	0.1478469051
5037	0.1478285318
5038	0.1478096648
5039	0.147796295
5040	0.1477732887
5041	0.1477577173
5042	0.1477374263
5043	0.1477121629
5044	0.1477021346
5045	0.1476902924
5046	0.1476721114
5047	0.147658639
5048	0.1476544047
5049	0.1476297537
5050	0.1476133354
5051	0.1475948341
5052	0.1475687205
5053	0.1475516054
5054	0.1475257953
5055	0.147515122
5056	0.1475061215
5057	0.1474841426
5058	0.1474623829
5059	0.147452783
5060	0.1474358739
5061	0.1474178909
5062	0.147397793
5063	0.1473759645
5064	0.1473560737
5065	0.1473478561
5066	0.1473205455
5067	0.1472965111
5068	0.1472734218
5069	0.1472608764
5070	0.1472470494
5071	0.1472305276
5072	0.1472139151
5073	0.1471963442
5074	0.1471832971
5075	0.1471625165
5076	0.1471444797
5077	0.1471253803
5078	0.1471104735
5079	0.1470873394
5080	0.1470728162
5081	0.1470526422
5082	0.1470377217
5083	0.1470187615
5084	0.1470012774
5085	0.1469683176
5086	0.1469499719
5087	0.1469367952
5088	0.1469170538
5089	0.1468929232
5090	0.1468778632
5091	0.1468599037
5092	0.1468473213
5093	0.1468177509
5094	0.1467990349
5095	0.1467788754
5096	0.1467615836
5097	0.1467363058
5098	0.1467188551
5099	0.1467051182
5100	0.1466929168
5101	0.1466800256
5102	0.1466681994
5103	0.146649276
5104	0.1466393762
5105	0.1466234631
5106	0.1466030841
5107	0.1465790007
5108	0.146556582
5109	0.146538665
5110	0.146524804
5111	0.1465063916
5112	0.1464952564
5113	0.1464772325
5114	0.146454898
5115	0.1464393078
5116	0.1464178673
5117	0.146399168
5118	0.1463824582
5119	0.1463665523
5120	0.1463515668
5121	0.1463415263
5122	0.1463240474
5123	0.1462984943
5124	0.1462845507
5125	0.1462697623
5126	0.1462482806
5127	0.146232853
5128	0.1462069943
5129	0.1461924403
5130	0.1461811486
5131	0.1461668031
5132	0.1461495368
5133	0.1461400899
5134	0.1461148044
5135	0.146106957
5136	0.1460895183
5137	0.1460719044
5138	0.1460532326
5139	0.1460371045
5140	0.1460134941
5141	0.1459975803
5142	0.1459774098
5143	0.1459742649
5144	0.1459565318
5145	0.1459395174
5146	0.1459298816
5147	0.1459136523
5148	0.1458959503
5149	0.1458805307
5150	0.1458709097
5151	0.1458556358
5152	0.14583804
5153	0.1458222671
5154	0.1457966197
5155	0.1457757658
5156	0.1457609781
5157	0.1457492897
5158	0.1457272943
5159	0.1457066548
5160	0.1456838284
5161	0.1456757334
5162	0.1456548844
5163	0.1456402411
5164	0.1456250488
5165	0.1456187195
5166	0.1455991371
5167	0.1455838378
5168	0.1455657661
5169	0.1455480955
5170	0.1455320036
5171	0.1455143406
5172	0.1455018357
5173	0.1454835112
5174	0.145457664
5175	0.145444055
5176	0.1454294883
5177	0.1454003171
5178	0.1453827218
5179	0.1453657901
5180	0.1453462785
5181	0.1453267459
5182	0.1453082798
5183	0.1452940433
5184	0.1452718893
5185	0.1452475824
5186	0.1452325916
5187	0.145218724
5188	0.1451998932
5189	0.1451806802
5190	0.145161249
5191	0.1451427726
5192	0.1451252649
5193	0.1451021564
5194	0.1450801892
5195	0.1450663162
5196	0.1450495307
5197	0.1450333313
5198	0.1450084915
5199	0.1449935739
5200	0.144981991
5201	0.1449636071
5202	0.1449561169
5203	0.1449359847
5204	0.1449282081
5205	0.1449035713
5206	0.1448826169
5207	0.1448699172
5208	0.14485827
5209	0.144840027
5210	0.1448238172
5211	0.14480413
5212	0.1447833021
5213	0.1447663003
5214	0.1447564558
5215	0.1447397253
5216	0.144727587
5217	0.1447069119
5218	0.144691519
5219	0.144674506
5220	0.1446551759
5221	0.1446267147
5222	0.1446080145
5223	0.1445856117
5224	0.1445614033
5225	0.1445435713
5226	0.1445310436
5227	0.1445022656
5228	0.1444809274
5229	0.1444662084
5230	0.1444485286
5231	0.1444292496
5232	0.1444115321
5233	0.1443909506
5234	0.1443784833
5235	0.1443573624
5236	0.1443403098
5237	0.144323577
5238	0.1443109774
5239	0.1442953713
5240	0.144278869
5241	0.1442685243
5242	0.1442554747
5243	0.1442381534
5244	0.1442093351
5245	0.144180341
5246	0.1441682173
5247	0.1441560507
5248	0.1441402073
5249	0.1441278352
5250	0.14411625
5251	0.1441038895
5252	0.1440964428
5253	0.1440823312
5254	0.1440647205
5255	0.1440493568
5256	0.144039897
5257	0.1440235715
5258	0.1440117618
5259	0.1439991276
5260	0.1439852502
5261	0.1439736787
5262	0.1439506683
5263	0.1439387153
5264	0.1439191829
5265	0.143905095
5266	0.1438924222
5267	0.1438886683
5268	0.1438768225
5269	0.1438626015
5270	0.1438450951
5271	0.143819926
5272	0.1438086864
5273	0.1437991742
5274	0.1437886606
5275	0.1437771952
5276	0.1437517519
5277	0.1437391887
5278	0.1437266255
5279	0.1437112242
5280	0.1436950931
5281	0.1436806562
5282	0.1436611821
5283	0.1436561987
5284	0.1436376521
5285	0.1436227027
5286	0.143603287
5287	0.1435840057
5288	0.1435708426
5289	0.143557973
5290	0.1435492697
5291	0.1435413049
5292	0.1435311202
5293	0.1435194773
5294	0.1434914052
5295	0.1434723979
5296	0.1434496864
5297	0.1434333345
5298	0.1434117585
5299	0.1433959494
5300	0.1433753928
5301	0.1433579083
5302	0.1433479966
5303	0.1433283143
5304	0.1433096863
5305	0.1432859548
5306	0.1432701188
5307	0.1432485015
5308	0.1432356788
5309	0.1432118918
5310	0.1431837314
5311	0.1431790138
5312	0.1431585512
5313	0.1431412107
5314	0.1431313962
5315	0.1431210027
5316	0.1431152278
5317	0.143102366
5318	0.1430820949
5319	0.1430649716
5320	0.1430523476
5321	0.1430404715
5322	0.143025939
5323	0.1430086074
5324	0.1429886863
5325	0.1429734912
5326	0.1429630007
5327	0.1429475173
5328	0.1429443402
5329	0.1429208078
5330	0.1428987792
5331	0.1428700171
5332	0.1428546155
5333	0.1428373774
5334	0.1428140738
5335	0.1427930303
5336	0.1427719214
5337	0.1427532746
5338	0.1427360609
5339	0.1427146281
5340	0.1427003021
5341	0.142685042
5342	0.1426689673
5343	0.1426483701
5344	0.1426191124
5345	0.1426151438
5346	0.1425932926
5347	0.1425734423
5348	0.142563956
5349	0.1425449423
5350	0.1425272118
5351	0.1425015056
5352	0.1424787278
5353	0.1424644656
5354	0.1424418732
5355	0.1424277177
5356	0.1424151685
5357	0.1424004239
5358	0.1423860796
5359	0.1423659753
5360	0.1423521947
5361	0.1423390148
5362	0.1423199303
5363	0.1423003467
5364	0.1422824453
5365	0.1422588892
5366	0.142236056
5367	0.1422164215
5368	0.1422131329
5369	0.1422023364
5370	0.142178837
5371	0.1421619868
5372	0.142147959
5373	0.142140356
5374	0.1421219281
5375	0.1421058008
5376	0.142089178
5377	0.1420650595
5378	0.1420524152
5379	0.1420372115
5380	0.1420174482
5381	0.1420102627
5382	0.1419895176
5383	0.1419731685
5384	0.1419574858
5385	0.1419384533
5386	0.1419125021
5387	0.1419008588
5388	0.1418865603
5389	0.1418667499
5390	0.1418509972
5391	0.1418347587
5392	0.1418174149
5393	0.1418027776
5394	0.1417868628
5395	0.1417689524
5396	0.1417510685
5397	0.1417371521
5398	0.1417276484
5399	0.1417118016
5400	0.1416868013
5401	0.1416691257
5402	0.1416519243
5403	0.1416384937
5404	0.1416212446
5405	0.1415975911
5406	0.1415820966
5407	0.1415627372
5408	0.1415494404
5409	0.1415301978
5410	0.1415200378
5411	0.1415019273
5412	0.141487587
5413	0.1414696656
5414	0.1414514661
5415	0.1414377628
5416	0.1414227546
5417	0.1414080573
5418	0.1413904651
5419	0.1413733788
5420	0.1413645534
5421	0.1413527524
5422	0.1413304964
5423	0.1413136375
5424	0.1412923231
5425	0.1412838673
5426	0.1412671982
5427	0.1412437689
5428	0.1412241473
5429	0.1412153983
5430	0.1412008948
5431	0.1411898492
5432	0.1411728815
5433	0.1411482937
5434	0.1411251465
5435	0.1411045883
5436	0.1410866286
5437	0.1410648669
5438	0.1410543401
5439	0.141041776
5440	0.1410258604
5441	0.1410103149
5442	0.1409965237
5443	0.1409834813
5444	0.1409757134
5445	0.1409495248
5446	0.1409274084
5447	0.1409197308
5448	0.1409055239
5449	0.1408908533
5450	0.1408718244
5451	0.1408506728
5452	0.1408343398
5453	0.1408238552
5454	0.1408039582
5455	0.140791717
5456	0.1407757561
5457	0.1407649672
5458	0.1407499529
5459	0.140737425
5460	0.1407222698
5461	0.1406994203
5462	0.140684544
5463	0.1406661545
5464	0.1406485231
5465	0.140634545
5466	0.1406138799
5467	0.1406005661
5468	0.1405730681
5469	0.1405577648
5470	0.1405467853
5471	0.1405315149
5472	0.1405194508
5473	0.1405045542
5474	0.1404895503
5475	0.1404757907
5476	0.1404644315
5477	0.1404421085
5478	0.1404208753
5479	0.1404071255
5480	0.1403940014
5481	0.1403817258
5482	0.1403636784
5483	0.1403427601
5484	0.1403236588
5485	0.1403100874
5486	0.140291845
5487	0.1402694059
5488	0.140253346
5489	0.1402326805
5490	0.1402173192
5491	0.1401884461
5492	0.1401735942
5493	0.1401554968
5494	0.1401322674
5495	0.1401274918
5496	0.1401107974
5497	0.1400925476
5498	0.1400787788
5499	0.1400651926
5500	0.1400532203
5501	0.1400343589
5502	0.1400051565
5503	0.1399893286
5504	0.1399741869
5505	0.139965964
5506	0.1399496337
5507	0.1399356762
5508	0.1399191392
5509	0.1398995804
5510	0.1398890936
5511	0.139875759
5512	0.1398529586
5513	0.1398392565
5514	0.139820256
5515	0.139798465
5516	0.1397891064
5517	0.1397751925
5518	0.1397577765
5519	0.1397447783
5520	0.139726613
5521	0.1397124439
5522	0.1396930095
5523	0.1396759205
5524	0.1396581497
5525	0.1396468419
5526	0.1396323426
5527	0.1396150979
5528	0.1395985694
5529	0.1395894565
5530	0.1395790036
5531	0.1395673527
5532	0.1395519541
5533	0.1395416903
5534	0.1395243459
5535	0.1395069858
5536	0.1394828944
5537	0.1394676629
5538	0.1394462456
5539	0.1394234868
5540	0.1394100141
5541	0.1393961364
5542	0.1393884467
5543	0.1393718054
5544	0.139346409
5545	0.1393257757
5546	0.1393084818
5547	0.1392967606
5548	0.1392823256
5549	0.1392679308
5550	0.1392539324
5551	0.1392382505
5552	0.1392163999
5553	0.1392030348
5554	0.1391814528
5555	0.1391670221
5556	0.1391535833
5557	0.1391310961
5558	0.1391140003
5559	0.1391017561
5560	0.1390883214
5561	0.1390731114
5562	0.1390590791
5563	0.1390451492
5564	0.1390423444
5565	0.1390176565
5566	0.1390024702
5567	0.1389902391
5568	0.1389712449
5569	0.1389590195
5570	0.1389423111
5571	0.13892913
5572	0.1389167001
5573	0.1388942408
5574	0.1388689404
5575	0.1388483812
5576	0.1388375499
5577	0.1388185506
5578	0.1388084725
5579	0.1387977883
5580	0.1387867842
5581	0.1387697493
5582	0.1387535146
5583	0.1387398444
5584	0.1387298732
5585	0.1387108222
5586	0.138694759
5587	0.1386909113
5588	0.1386777359
5589	0.1386556991
5590	0.1386519875
5591	0.1386408536
5592	0.1386207376
5593	0.138606952
5594	0.1385906811
5595	0.1385739125
5596	0.1385612087
5597	0.1385403061
5598	0.1385267088
5599	0.1385062901
5600	0.1384981564
5601	0.138485801
5602	0.1384679109
5603	0.138451018
5604	0.1384403114
5605	0.1384174693
5606	0.138400173
5607	0.1383850673
5608	0.1383678989
5609	0.1383468862
5610	0.1383361356
5611	0.1383149995
5612	0.138312163
5613	0.138294728
5614	0.1382836434
5615	0.1382685786
5616	0.1382507263
5617	0.1382379622
5618	0.1382245365
5619	0.1382111945
5620	0.1381991955
5621	0.1381825791
5622	0.1381662927
5623	0.1381559131
5624	0.1381427568
5625	0.1381221097
5626	0.1381084648
5627	0.1380955113
5628	0.1380793897
5629	0.1380648094
5630	0.1380542735
5631	0.1380341766
5632	0.1380286703
5633	0.1380175581
5634	0.1380049546
5635	0.1379890767
5636	0.1379755062
5637	0.1379657957
5638	0.1379417783
5639	0.1379273953
5640	0.1379133004
5641	0.1378983989
5642	0.1378807011
5643	0.1378576991
5644	0.1378441013
5645	0.1378288773
5646	0.1378116975
5647	0.1378027731
5648	0.13778742
5649	0.1377730653
5650	0.1377622407
5651	0.1377458168
5652	0.1377313947
5653	0.1377121877
5654	0.1377007695
5655	0.1376849296
5656	0.1376661396
5657	0.1376485097
5658	0.137634745
5659	0.1376211203
5660	0.1375970886
5661	0.1375841307
5662	0.1375660742
5663	0.1375477627
5664	0.1375388993
5665	0.1375254304
5666	0.1375110605
5667	0.1374945845
5668	0.13747612
5669	0.1374591008
5670	0.1374447524
5671	0.1374266396
5672	0.1374175251
5673	0.1374025323
5674	0.1373820362
5675	0.1373795359
5676	0.1373690037
5677	0.1373517322
5678	0.1373317314
5679	0.1373140989
5680	0.1373017124
5681	0.1372826925
5682	0.1372652809
5683	0.1372620754
5684	0.1372459562
5685	0.1372316365
5686	0.1372175075
5687	0.1372003508
5688	0.1371830681
5689	0.1371594357
5690	0.137146926
5691	0.1371327159
5692	0.1371196167
5693	0.1371044631
5694	0.1370828322
5695	0.1370683067
5696	0.1370581515
5697	0.1370436125
5698	0.1370267355
5699	0.1370085192
5700	0.1370035318
5701	0.1369875449
5702	0.1369666751
5703	0.1369561306
5704	0.1369430914
5705	0.1369321152
5706	0.1369132272
5707	0.1368991678
5708	0.1368779875
5709	0.1368637489
5710	0.1368495164
5711	0.1368363456
5712	0.1368214773
5713	0.1368072737
5714	0.1367891292
5715	0.1367752698
5716	0.1367499767
5717	0.1367228974
5718	0.1367101245
5719	0.1367012986
5720	0.1366857175
5721	0.1366722467
5722	0.1366597388
5723	0.1366516682
5724	0.1366377631
5725	0.1366223871
5726	0.1366076644
5727	0.1365918399
5728	0.136574934
5729	0.1365550944
5730	0.1365450594
5731	0.1365311535
5732	0.1365191842
5733	0.1364912705
5734	0.1364701504
5735	0.136453266
5736	0.1364404787
5737	0.1364316611
5738	0.1364168165
5739	0.1364053373
5740	0.1363934081
5741	0.1363798211
5742	0.1363625724
5743	0.1363434159
5744	0.1363305066
5745	0.1363221785
5746	0.1363074554
5747	0.1362962487
5748	0.1362798882
5749	0.1362665572
5750	0.1362623063
5751	0.1362493619
5752	0.1362347329
